Fach;LV;Beschreibung;Start date;Start time;End date;End time;Duration;Tags;Studienphase;Semester
Strategy & Data;Strategy & Data: Strategy 2;HWK;10.01.20;10:50:55;10.01.20;12:05:55;1:15:00;Home Assignment;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;HWK;10.01.20;09:15:03;10.01.20;09:15:10;0:00:07;Home Assignment;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;HWK;12.01.20;09:50:22;12.01.20;11:05:22;1:15:00;Home Assignment;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;HWK;12.01.20;12:01:33;12.01.20;13:16:33;1:15:00;Home Assignment;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;HWK;12.01.20;17:19:33;12.01.20;18:34:33;1:15:00;Home Assignment;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;HWK;12.01.20;18:41:17;12.01.20;19:56:17;1:15:00;Home Assignment;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;HWK;12.01.20;20:00:02;12.01.20;21:15:02;1:15:00;Home Assignment;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;HWK;13.01.20;11:16:00;13.01.20;14:44:00;3:28:00;Home Assignment;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;HWK;13.01.20;12:00:10;13.01.20;13:15:10;1:15:00;Home Assignment;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;HWK;13.01.20;13:53:03;13.01.20;15:08:03;1:15:00;Home Assignment;Hauptstudium;WS2019
VWL;Angewandte Mikroökonomik;Angewandte Mikroökonomik (LV-Nr: 1689) BREMBERGER F., BREMBERGER C.;13.01.20;16:40:00;13.01.20;17:55:00;1:15:00;Vorbereitung;Hauptstudium;WS2019
VWL;Angewandte Mikroökonomik;Angewandte Mikroökonomik (LV-Nr: 1689) BREMBERGER F., BREMBERGER C.;14.01.20;14:30:50;14.01.20;16:30:50;2:00:00;Vorbereitung;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;HWK;14.01.20;17:00:45;14.01.20;18:15:45;1:15:00;Home Assignment;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;HWK;14.01.20;20:40:27;14.01.20;21:55:27;1:15:00;Home Assignment;Hauptstudium;WS2019
VWL;Angewandte Mikroökonomik;Angewandte Mikroökonomik (LV-Nr: 1689) BREMBERGER F., BREMBERGER C.;14.01.20;11:40:56;14.01.20;12:34:58;0:54:02;Vorbereitung;Hauptstudium;WS2019
VWL;Angewandte Mikroökonomik;Angewandte Mikroökonomik (LV-Nr: 1689) BREMBERGER F., BREMBERGER C.;14.01.20;13:00:53;14.01.20;13:51:20;0:50:27;Vorbereitung;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;Strategic Thinking and Analysis II (LV-Nr: 1750) ABRAHAM D.;15.01.20;11:30:00;15.01.20;14:30:00;3:00:00;Vorlesung;Hauptstudium;WS2019
English Business Communication;EBC2;Fremdsprachliche Wirtschaftskommunikation II - Englisch (LV-Nr: 1323) SCHMIDT-UNTERBERGER B.;15.01.20;14:30:00;15.01.20;16:00:00;1:30:00;Vorlesung;Hauptstudium;WS2019
BWL;Marketing;SWOT Analyse;16.01.20;18:28:53;16.01.20;21:43:53;3:15:00;Group Work;Hauptstudium;WS2019
BWL;Marketing;SWOT Analyse;16.01.20;16:28:37;16.01.20;17:28:51;1:00:14;Group Work;Hauptstudium;WS2019
BWL;Marketing;Marketing;17.01.20;18:00:00;17.01.20;19:27:00;1:27:00;Vorbereitung;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;HWK;21.01.20;14:41:32;21.01.20;15:56:32;1:15:00;Home Assignment;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;Strategic Thinking and Analysis II (LV-Nr: 1750) ABRAHAM D.;22.01.20;11:30:00;22.01.20;14:30:00;3:00:00;Vorlesung;Hauptstudium;WS2019
English Business Communication;EBC2;Fremdsprachliche Wirtschaftskommunikation II - Englisch (LV-Nr: 1323) SCHMIDT-UNTERBERGER B.;22.01.20;14:30:00;22.01.20;16:00:00;1:30:00;Vorlesung;Hauptstudium;WS2019
English Business Communication;EBC2;Fremdsprachliche Wirtschaftskommunikation II - Englisch (LV-Nr: 1323) SCHMIDT-UNTERBERGER B.;23.01.20;11:30:00;23.01.20;16:00:00;4:30:00;Prüfungsvorbereitung;Hauptstudium;WS2019
English Business Communication;EBC2;Fremdsprachliche Wirtschaftskommunikation II - Englisch (LV-Nr: 1323) SCHMIDT-UNTERBERGER B.;24.01.20;11:06:00;24.01.20;13:38:00;2:32:00;Prüfungsvorbereitung;Hauptstudium;WS2019
English Business Communication;EBC2;Fremdsprachliche Wirtschaftskommunikation II - Englisch (LV-Nr: 1323) SCHMIDT-UNTERBERGER B.;24.01.20;19:39:00;24.01.20;20:39:00;1:00:00;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;Marketing;Prüfungsvorbereitung;26.01.20;19:18:00;26.01.20;21:29:00;2:11:00;Prüfungsvorbereitung;Hauptstudium;WS2019
;Vorbereitung, Planung, Organisation;4. Semester  #;26.01.20;08:19:00;26.01.20;10:19:51;2:00:51;;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;exam prep;27.01.20;15:42:00;27.01.20;17:57:00;2:15:00;Prüfungsvorbereitung;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;exam prep;27.01.20;10:45:00;27.01.20;12:58:00;2:13:00;Prüfungsvorbereitung;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;exam prep;27.01.20;20:04:46;27.01.20;21:19:46;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;exam prep;28.01.20;11:35:20;28.01.20;12:50:20;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;exam prep;28.01.20;19:06:33;28.01.20;20:04:23;0:57:50;Prüfungsvorbereitung;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;exam prep;28.01.20;20:12:00;28.01.20;20:28:59;0:16:59;Prüfungsvorbereitung;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;Strategic Thinking and Analysis II (LV-Nr: 1750) ABRAHAM D.;29.01.20;11:30:00;29.01.20;13:30:00;2:00:00;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;Marketing;Prüfungsvorbereitung;29.01.20;19:56:18;29.01.20;21:30:18;1:34:00;Prüfungsvorbereitung;Hauptstudium;WS2019
Strategy & Data;Strategy & Data: Strategy 2;exam prep;29.01.20;09:27:51;29.01.20;10:42:51;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;Marketing;Prüfungsvorbereitung;29.01.20;14:30:10;29.01.20;15:45:10;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;Marketing;Prüfungsvorbereitung;29.01.20;18:57:34;29.01.20;19:50:00;0:52:26;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;Marketing;Prüfungsvorbereitung;30.01.20;09:06:06;30.01.20;10:21:06;1:15:00;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;Marketing;Prüfungsnachbereitung;03.02.20;12:19:56;03.02.20;13:20:08;1:00:12;Prüfungsvorbereitung;Hauptstudium;WS2019
;Vorbereitung, Planung, Organisation;Stipendienrückzahlung Widerspruch;04.02.20;10:19:19;04.02.20;12:34:19;2:15:00;;Hauptstudium;WS2019
Rechtswissenschaft;EÖR II;Lektion 1;04.02.20;14:27:09;04.02.20;16:21:01;1:53:52;LEARN@WU;Hauptstudium;WS2019
Rechtswissenschaft;EÖR II;Lektion 1;04.02.20;17:20:17;04.02.20;19:13:05;1:52:48;LEARN@WU;Hauptstudium;WS2019
;Vorbereitung, Planung, Organisation;Stipendienrückzahlung Widerspruch;06.02.20;11:45:12;06.02.20;15:00:12;3:15:00;;Hauptstudium;WS2019
BWL;Marketing;Prüfungsnachbereitung;06.02.20;11:10:13;06.02.20;11:45:13;0:35:00;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;AMCIII;ÖH Kurs;07.02.20;13:30:00;07.02.20;19:30:00;6:00:00;Vorlesung;Hauptstudium;WS2019
BWL;AMCIII;LEARN@WU;08.02.20;11:41:31;08.02.20;12:56:31;1:15:00;LEARN@WU;Hauptstudium;WS2019
BWL;AMCIII;LEARN@WU;10.02.20;15:53:33;10.02.20;17:08:33;1:15:00;LEARN@WU;Hauptstudium;WS2019
BWL;AMCIII;LEARN@WU;10.02.20;11:57:58;10.02.20;12:58:35;1:00:37;LEARN@WU;Hauptstudium;WS2019
BWL;AMCIII;LEARN@WU;10.02.20;10:57:45;10.02.20;11:57:54;1:00:09;LEARN@WU;Hauptstudium;WS2019
BWL;AMCIII;LEARN@WU;10.02.20;19:04:00;10.02.20;20:04:00;1:00:00;LEARN@WU;Hauptstudium;WS2019
BWL;AMCIII;LEARN@WU;10.02.20;14:03:37;10.02.20;14:49:27;0:45:50;LEARN@WU;Hauptstudium;WS2019
BWL;AMCIII;ÖH Kurs;11.02.20;10:00:04;11.02.20;16:00:06;6:00:02;Vorlesung;Hauptstudium;WS2019
BWL;AMCIII;LEARN@WU;11.02.20;08:04:00;11.02.20;09:04:10;1:00:10;LEARN@WU;Hauptstudium;WS2019
BWL;AMCIII;LEARN@WU;12.02.20;11:08:59;12.02.20;12:07:32;0:58:33;LEARN@WU;Hauptstudium;WS2019
BWL;AMCIII;ÖH Kurs;14.02.20;13:30:38;14.02.20;19:30:43;6:00:05;Vorlesung;Hauptstudium;WS2019
BWL;AMCIII;ÖH Kurs;17.02.20;10:00:00;17.02.20;16:00:00;6:00:00;Vorlesung;Hauptstudium;WS2019
BWL;AMCIII;ÖH Kurs;18.02.20;10:00:23;18.02.20;16:00:30;6:00:07;Vorlesung;Hauptstudium;WS2019
BWL;AMCIII;ÖH Kurs;19.02.20;10:00:00;19.02.20;16:00:37;6:00:37;Vorlesung;Hauptstudium;WS2019
BWL;AMCIII;ÖH Kurs;20.02.20;10:00:00;20.02.20;16:00:05;6:00:05;Vorlesung;Hauptstudium;WS2019
BWL;AMCIII;ÖH Kurs;22.02.20;10:00:59;22.02.20;16:00:59;6:00:00;Vorlesung;Hauptstudium;WS2019
BWL;Marketing;Prüfungsvorbereitung;01.03.20;09:40:54;01.03.20;10:52:32;1:11:38;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;Marketing;Prüfungsvorbereitung;01.03.20;17:52:39;01.03.20;18:52:39;1:00:00;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;Marketing;Prüfungsvorbereitung;02.03.20;12:01:41;02.03.20;14:21:41;2:20:00;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;Marketing;Prüfungsvorbereitung;02.03.20;09:57:07;02.03.20;11:01:06;1:03:59;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;Marketing;Prüfungsvorbereitung;03.03.20;08:42:10;03.03.20;10:16:15;1:34:05;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;Marketing;Prüfungsvorbereitung;03.03.20;11:35:58;03.03.20;12:25:56;0:49:58;Prüfungsvorbereitung;Hauptstudium;WS2019
BWL;Finanzierung;Auffrischungskurs;05.03.20;16:00:03;05.03.20;19:00:03;3:00:00;Vorlesung;Hauptstudium;SS2020
BWL;Finanzierung;ÖH-Kurs;06.03.20;14:30:43;06.03.20;20:30:52;6:00:09;Vorlesung;Hauptstudium;SS2020
BWL;Finanzierung;ÖH-Kurs;06.03.20;13:00:32;06.03.20;17:30:34;4:30:02;Vorlesung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;08.03.20;11:18:31;08.03.20;13:27:54;2:09:23;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;08.03.20;15:09:45;08.03.20;16:24:45;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;08.03.20;16:28:47;08.03.20;17:43:47;1:15:00;LEARN@WU;Hauptstudium;SS2020
English Business Communication;EBC3;Fremdsprachliche Wirtschaftskommunikation III - Englisch (LV-Nr: 5413) REYNARD N.;10.03.20;15:00:00;10.03.20;16:30:00;1:30:00;Vorlesung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;11.03.20;17:42:31;11.03.20;18:57:31;1:15:00;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Lecture Skype;12.03.20;11:00:37;12.03.20;13:00:11;1:59:34;Vorlesung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment;13.03.20;16:48:42;13.03.20;18:03:42;1:15:00;Home Assignment;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment;13.03.20;10:43:00;13.03.20;11:43:11;1:00:11;Home Assignment;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Lecture 1;15.03.20;17:00:22;15.03.20;18:01:55;1:01:33;Nachbereitung;Hauptstudium;SS2020
English Business Communication;EBC3;Fremdsprachliche Wirtschaftskommunikation III - Englisch (LV-Nr: 5413) REYNARD N.;15.03.20;16:57:24;15.03.20;17:27:24;0:30:00;Vorlesung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Lecture 2;16.03.20;13:27:10;16.03.20;15:00:10;1:33:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Lecture 2;16.03.20;10:11:34;16.03.20;11:26:34;1:15:00;Nachbereitung;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 1;16.03.20;16:58:03;16.03.20;18:13:03;1:15:00;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 2;17.03.20;11:40:17;17.03.20;13:00:55;1:20:38;LEARN@WU;Hauptstudium;SS2020
English Business Communication;EBC3;Fremdsprachliche Wirtschaftskommunikation III - Englisch (LV-Nr: 5413) REYNARD N.;17.03.20;13:31:03;17.03.20;14:46:03;1:15:00;Vorlesung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;17.03.20;17:27:00;17.03.20;18:27:00;1:00:00;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 2;17.03.20;08:40:05;17.03.20;09:36:25;0:56:20;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Lecture 3;18.03.20;11:52:59;18.03.20;14:06:48;2:13:49;Nachbereitung;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 1;18.03.20;14:31:59;18.03.20;15:07:13;0:35:14;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;18.03.20;16:06:13;18.03.20;16:39:48;0:33:35;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;19.03.20;12:42:30;19.03.20;14:46:18;2:03:48;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;19.03.20;07:41:00;19.03.20;08:42:02;1:01:02;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 5;19.03.20;17:00:44;19.03.20;18:00:51;1:00:07;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;19.03.20;12:00:00;19.03.20;12:42:12;0:42:12;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment 1;20.03.20;15:02:36;20.03.20;16:17:36;1:15:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment 1;20.03.20;16:28:00;20.03.20;17:43:00;1:15:00;Nachbereitung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;20.03.20;09:46:36;20.03.20;10:46:42;1:00:06;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment 1;20.03.20;17:46:03;20.03.20;18:25:02;0:38:59;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment 1;21.03.20;08:25:00;21.03.20;10:25:45;2:00:45;Nachbereitung;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 3;21.03.20;17:38:00;21.03.20;19:24:01;1:46:01;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 3;21.03.20;12:25:56;21.03.20;13:13:43;0:47:47;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment 1;23.03.20;09:32:43;23.03.20;12:30:43;2:58:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment 1;23.03.20;07:44:05;23.03.20;08:59:05;1:15:00;Nachbereitung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;23.03.20;17:28:35;23.03.20;18:10:15;0:41:40;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;24.03.20;09:35:37;24.03.20;11:35:37;2:00:00;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;LEARN@WU;25.03.20;09:35:54;25.03.20;12:00:54;2:25:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;25.03.20;12:27:33;25.03.20;13:42:33;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;25.03.20;15:00:25;25.03.20;15:45:28;0:45:03;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 4;26.03.20;10:56:33;26.03.20;13:41:13;2:44:40;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 4;26.03.20;14:27:25;26.03.20;15:46:11;1:18:46;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 4;26.03.20;15:46:10;26.03.20;16:28:30;0:42:20;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 4;26.03.20;14:27:20;26.03.20;14:27:25;0:00:05;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;27.03.20;12:19:24;27.03.20;13:32:13;1:12:49;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;27.03.20;16:33:51;27.03.20;17:33:51;1:00:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;28.03.20;18:30:50;28.03.20;19:45:50;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;28.03.20;14:30:25;28.03.20;15:24:06;0:53:41;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment 1;28.03.20;20:30:44;28.03.20;20:57:53;0:27:09;Nachbereitung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;30.03.20;10:48:42;30.03.20;12:03:42;1:15:00;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;LEARN@WU;30.03.20;14:51:46;30.03.20;16:06:46;1:15:00;LEARN@WU;Hauptstudium;SS2020
English Business Communication;EBC3;Fremdsprachliche Wirtschaftskommunikation III - Englisch (LV-Nr: 5413) REYNARD N.;30.03.20;17:05:13;30.03.20;17:52:50;0:47:37;Vorlesung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;LEARN@WU;30.03.20;16:11:54;30.03.20;16:45:07;0:33:13;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment 1;31.03.20;14:01:16;31.03.20;15:16:16;1:15:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment 1;31.03.20;15:35:04;31.03.20;16:50:04;1:15:00;Nachbereitung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;01.04.20;17:18:36;01.04.20;18:33:36;1:15:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;02.04.20;09:58:33;02.04.20;11:16:33;1:18:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;02.04.20;11:29:00;02.04.20;12:29:00;1:00:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;03.04.20;17:03:00;03.04.20;18:39:20;1:36:20;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;03.04.20;10:29:00;03.04.20;11:29:13;1:00:13;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 4;04.04.20;11:18:00;04.04.20;12:27:55;1:09:55;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 4;04.04.20;13:06:39;04.04.20;14:13:06;1:06:27;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment 2;06.04.20;12:34:37;06.04.20;13:49:37;1:15:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Lecture 3;07.04.20;10:00:59;07.04.20;12:00:00;1:59:01;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Lecture 3;07.04.20;14:25:01;07.04.20;15:40:01;1:15:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;08.04.20;19:20:11;08.04.20;22:00:11;2:40:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Lecture 5;08.04.20;15:14:45;08.04.20;16:29:45;1:15:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Lecture 5;08.04.20;12:52:59;08.04.20;14:00:48;1:07:49;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Lecture 5;08.04.20;10:59:27;08.04.20;11:20:03;0:20:36;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;09.04.20;11:39:57;09.04.20;13:39:57;2:00:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Lecture 5;09.04.20;15:40:11;09.04.20;16:55:11;1:15:00;Nachbereitung;Hauptstudium;SS2020
English Business Communication;EBC3;Fremdsprachliche Wirtschaftskommunikation III - Englisch (LV-Nr: 5413) REYNARD N.;10.04.20;12:09:00;10.04.20;13:33:31;1:24:31;Vorlesung;Hauptstudium;SS2020
;Soziale Kompetenz;Soziale Kompetenz;10.04.20;10:48:30;10.04.20;11:34:23;0:45:53;Vorlesung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;14.04.20;08:26:44;14.04.20;09:41:44;1:15:00;Nachbereitung;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 4;15.04.20;16:04:00;15.04.20;17:04:17;1:00:17;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;15.04.20;18:17:11;15.04.20;19:17:11;1:00:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;16.04.20;08:07:16;16.04.20;10:36:30;2:29:14;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;16.04.20;14:29:10;16.04.20;16:18:18;1:49:08;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;17.04.20;11:30:02;17.04.20;12:45:02;1:15:00;Nachbereitung;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 4;17.04.20;16:04:28;17.04.20;17:19:28;1:15:00;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 4;17.04.20;17:44:03;17.04.20;18:48:34;1:04:31;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 4;17.04.20;19:46:00;17.04.20;20:46:00;1:00:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;17.04.20;10:41:06;17.04.20;11:29:59;0:48:53;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;18.04.20;16:43:38;18.04.20;20:00:38;3:17:00;Nachbereitung;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 4;18.04.20;10:00:00;18.04.20;11:15:00;1:15:00;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;18.04.20;16:00:33;18.04.20;16:43:32;0:42:59;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Lecture 6;20.04.20;10:14:03;20.04.20;13:00:03;2:46:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;20.04.20;20:00:23;20.04.20;21:00:25;1:00:02;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Assignment 2;20.04.20;15:00:55;20.04.20;15:00:58;0:00:03;Nachbereitung;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 7;21.04.20;17:53:24;21.04.20;20:08:24;2:15:00;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;21.04.20;12:05:44;21.04.20;13:20:44;1:15:00;Nachbereitung;Hauptstudium;SS2020
;Basics of Finance;Tutorium;22.04.20;15:00:07;22.04.20;18:30:43;3:30:36;Vorlesung;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 7;22.04.20;11:04:54;22.04.20;14:00:54;2:56:00;LEARN@WU;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;22.04.20;19:00:00;22.04.20;20:15:00;1:15:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;23.04.20;16:35:14;23.04.20;17:50:14;1:15:00;Nachbereitung;Hauptstudium;SS2020
;Soziale Kompetenz;Lernen;23.04.20;18:51:06;23.04.20;20:06:06;1:15:00;Prüfungsvorbereitung;Hauptstudium;SS2020
;Soziale Kompetenz;Lernen;24.04.20;10:00:07;24.04.20;12:00:09;2:00:02;Prüfungsvorbereitung;Hauptstudium;SS2020
;Soziale Kompetenz;Prüfung;24.04.20;12:00:03;24.04.20;13:15:05;1:15:02;Prüfungsvorbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;24.04.20;16:20:22;24.04.20;17:35:22;1:15:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;25.04.20;16:42:23;25.04.20;21:00:23;4:18:00;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;26.04.20;12:17:00;26.04.20;14:00:29;1:43:29;Nachbereitung;Hauptstudium;SS2020
Strategy & Data;Strategy & Data: Data 1;Project;26.04.20;11:01:57;26.04.20;12:16:57;1:15:00;Nachbereitung;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;27.04.20;13:34:52;27.04.20;16:59:04;3:24:12;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;27.04.20;10:38:03;27.04.20;11:51:06;1:13:03;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;28.04.20;08:00:00;28.04.20;11:08:54;3:08:54;LEARN@WU;Hauptstudium;SS2020
Rechtswissenschaft;EÖR II;Lektion 8;28.04.20;13:44:00;28.04.20;15:25:12;1:41:12;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;28.04.20;20:25:22;28.04.20;21:25:22;1:00:00;LEARN@WU;Hauptstudium;SS2020
BWL;Finanzierung;LEARN@WU;29.04.20;09:55:32;29.04.20;14:07:51;4:12:19;LEARN@WU;Hauptstudium;SS2020
